  Time                 , V(C)                 , V(M)                 , V(y0)                , V(y1)                , V(y2)                , V(y3)                , V(y4)                
  9.958205566436e-02  ,-3.939921785066e-01  ,-2.671747300308e-01  ,-1.220481367401e-01  ,2.950609038562e-01  ,4.515145716821e-01  ,-5.045771224802e-02  ,1.640293808736e-01  
  9.958334732086e-02  ,-8.695194175275e-01  ,-2.498096966667e-01  ,-8.640659968951e-02  ,8.602370275717e-01  ,5.790424034245e-01  ,7.708668593204e-02  ,1.457431689302e-01  
  9.958429327041e-02  ,-9.991562626657e-01  ,-2.368298055031e-01  ,-3.489537231796e-02  ,1.131761623214e+00  ,8.314259968881e-01  ,3.294402805878e-01  ,1.534641203910e-01  
  9.958530263931e-02  ,-8.932457854286e-01  ,-2.227493452025e-01  ,2.857130546249e-02  ,1.202785282374e+00  ,9.598523668821e-01  ,4.578038434182e-01  ,1.765402972814e-01  
  9.958616189987e-02  ,-6.230237682393e-01  ,-2.105858208083e-01  ,6.394334795326e-02  ,1.026793464026e+00  ,9.058681641341e-01  ,4.037667462130e-01  ,1.950152457562e-01  
  9.958706178695e-02  ,-2.184930129167e-01  ,-1.976828476325e-01  ,9.028114218050e-02  ,6.885013301768e-01  ,7.865184982645e-01  ,2.843732822156e-01  ,2.078509573121e-01  
  9.958862428695e-02  ,5.355241387555e-01  ,-1.749098167004e-01  ,1.178592340157e-01  ,-5.485760571177e-03  ,6.409153926399e-01  ,1.387365843246e-01  ,2.083877654220e-01  
  9.959015264541e-02  ,9.719453532619e-01  ,-1.522263349914e-01  ,6.201450196731e-02  ,-6.323338613533e-01  ,5.512644651969e-01  ,4.908755765104e-02  ,1.921338651238e-01  
  9.959171514541e-02  ,8.535854607287e-01  ,-1.286738179819e-01  ,-2.802245929685e-02  ,-8.084553191007e-01  ,4.916743182361e-01  ,-1.048055760265e-02  ,1.670859861239e-01  
  9.959281148940e-02  ,4.544430551037e-01  ,-1.119594952906e-01  ,-7.340565563024e-02  ,-5.625134282660e-01  ,4.615571945142e-01  ,-4.057542920668e-02  ,1.473657110825e-01  
  9.959400720626e-02  ,-1.289261036028e-01  ,-9.357946418899e-02  ,-1.000759924513e-01  ,-7.763998157864e-02  ,4.370601052754e-01  ,-6.504361889619e-02  ,1.247806855520e-01  
  9.959556970626e-02  ,-7.923699341906e-01  ,-6.936642802362e-02  ,-8.752086553088e-02  ,5.992971618658e-01  ,4.200114310207e-01  ,-8.205205803670e-02  ,9.603742120154e-02  
  9.959648027450e-02  ,-9.803810896646e-01  ,-5.517512123628e-02  ,-4.927943523411e-02  ,8.880609148984e-01  ,5.990886819354e-01  ,9.702470270533e-02  ,9.187258358550e-02  
  9.959752206832e-02  ,-9.475702258616e-01  ,-3.888395865263e-02  ,1.422507227544e-02  ,1.030068613688e+00  ,7.657694332971e-01  ,2.636779038940e-01  ,1.006338692877e-01  
  9.959836368591e-02  ,-7.328498942968e-01  ,-2.569184258234e-02  ,5.143481112494e-02  ,9.141143956043e-01  ,7.465216117058e-01  ,2.444012090770e-01  ,1.106027166334e-01  
  9.959924936325e-02  ,-3.684221253973e-01  ,-1.178988175891e-02  ,7.952730366706e-02  ,6.202320548059e-01  ,6.618594089800e-01  ,1.597133541572e-01  ,1.183591551076e-01  
  9.960081186325e-02  ,3.968541265334e-01  ,1.275133541426e-02  ,1.190568845485e-01  ,-5.088207121053e-02  ,5.520995724424e-01  ,4.993909981551e-02  ,1.163978611770e-01  
  9.960224809677e-02  ,9.044193082397e-01  ,3.528367162437e-02  ,8.387761989663e-02  ,-6.866128753462e-01  ,4.876425464979e-01  ,-1.450724711635e-02  ,1.031744278223e-01  
  9.960381059677e-02  ,9.412043987220e-01  ,5.971384563492e-02  ,-5.799374812767e-03  ,-1.017577091560e+00  ,4.411435603987e-01  ,-6.097991288145e-02  ,8.275152813809e-02  
  9.960499258071e-02  ,5.907982574283e-01  ,7.810212334003e-02  ,-5.858160864724e-02  ,-8.443692320465e-01  ,4.159830167418e-01  ,-8.611481661645e-02  ,6.556913062918e-02  
  9.960621080429e-02  ,1.970064055028e-02  ,9.694123257223e-02  ,-9.324467185937e-02  ,-3.962728611037e-01  ,3.969147368278e-01  ,-1.051529355600e-01  ,4.705850442514e-02  
  9.960748300582e-02  ,-5.808531024152e-01  ,1.164630970837e-01  ,-1.059886339611e-01  ,1.464916443727e-01  ,3.810934073028e-01  ,-1.209408914132e-01  ,2.798236817205e-02  
  9.960884790450e-02  ,-9.651063562113e-01  ,1.371997216352e-01  ,-5.298031908649e-02  ,6.692810269947e-01  ,4.227163050665e-01  ,-7.928796209160e-02  ,1.161541515057e-02  
  9.960971651107e-02  ,-9.853021926197e-01  ,1.502673388772e-01  ,-8.651511902149e-03  ,8.097911247411e-01  ,5.350573613997e-01  ,3.305494484353e-02  ,1.013250606096e-02  
  9.961073503524e-02  ,-7.752861709119e-01  ,1.654471384285e-01  ,4.472964604183e-02  ,7.452441983981e-01  ,5.859337105579e-01  ,8.392065043753e-02  ,1.481894672818e-02  
  9.961184072524e-02  ,-3.253554788400e-01  ,1.817337907514e-01  ,8.991319576039e-02  ,4.148419969821e-01  ,5.573962528641e-01  ,5.537257972481e-02  ,1.919156078394e-02  
  9.961301069290e-02  ,2.538922453877e-01  ,1.987280834987e-01  ,1.164249933350e-01  ,-1.017968359527e-01  ,4.924854073634e-01  ,-9.541358450727e-03  ,1.960318331752e-02  
  9.961457319290e-02  ,8.634655949642e-01  ,2.210014749635e-01  ,9.245090766456e-02  ,-8.056247593118e-01  ,4.340781485891e-01  ,-6.793410924869e-02  ,1.114797793098e-02  
  9.961613569290e-02  ,9.672325096549e-01  ,2.427424545176e-01  ,4.221832486082e-03  ,-1.196469698584e+00  ,3.965944774802e-01  ,-1.053900640349e-01  ,-3.027393746204e-03  
  9.961769819290e-02  ,5.044077381596e-01  ,2.638986462371e-01  ,-6.828748062176e-02  ,-9.729536108426e-01  ,3.717211248543e-01  ,-1.302283739232e-01  ,-1.966244088136e-02  
  9.961912450820e-02  ,-1.871384837371e-01  ,2.826571144288e-01  ,-1.026547425022e-01  ,-4.034072392151e-01  ,3.557035831444e-01  ,-1.462104168981e-01  ,-3.544673198707e-02  
  9.962056055099e-02  ,-7.895541807470e-01  ,3.009701752738e-01  ,-8.844944800490e-02  ,2.233555498476e-01  ,3.434727021975e-01  ,-1.584037684827e-01  ,-5.110414409376e-02  
  9.962176084548e-02  ,-9.983542011806e-01  ,3.158084932131e-01  ,-3.530008960678e-02  ,5.771035544638e-01  ,3.604128878255e-01  ,-1.414355331671e-01  ,-6.176916078713e-02  
  9.962280969650e-02  ,-8.916454000751e-01  ,3.284077443457e-01  ,1.817995557463e-02  ,6.187553592668e-01  ,3.892362721327e-01  ,-1.125931053239e-01  ,-6.792783119021e-02  
  9.962387971908e-02  ,-5.338224857827e-01  ,3.408938224138e-01  ,6.698383936397e-02  ,3.952524352605e-01  ,3.937454771344e-01  ,-1.080677879562e-01  ,-7.223459032455e-02  
  9.962507486373e-02  ,3.762173623570e-02  ,3.543839389979e-01  ,1.041264269892e-01  ,-7.810298400358e-02  ,3.678143957263e-01  ,-1.339789031562e-01  ,-7.773675800599e-02  
  9.962649602920e-02  ,6.830907643387e-01  ,3.697735666788e-01  ,1.148697341914e-01  ,-7.067092851005e-01  ,3.456030783231e-01  ,-1.561610631769e-01  ,-8.645880253332e-02  
  9.962805852920e-02  ,9.994418754493e-01  ,3.858420011568e-01  ,3.851556548545e-02  ,-1.268572540727e+00  ,3.293724203172e-01  ,-1.723547806478e-01  ,-9.773403722591e-02  
  9.962962102920e-02  ,7.303334907272e-01  ,4.009809084583e-01  ,-4.826279153565e-02  ,-1.275751945140e+00  ,3.181544051216e-01  ,-1.835333674389e-01  ,-1.093586802429e-01  
  9.963076009780e-02  ,2.437704580046e-01  ,4.114104212751e-01  ,-9.400791184500e-02  ,-9.371040811901e-01  ,3.119200999549e-01  ,-1.897381690592e-01  ,-1.176481857066e-01  
  9.963202104598e-02  ,-3.779397510718e-01  ,4.223410092014e-01  ,-1.235652705009e-01  ,-4.150607124206e-01  ,3.063115815142e-01  ,-1.953136042602e-01  ,-1.264974566011e-01  
  9.963358354598e-02  ,-9.219045679066e-01  ,4.349644693599e-01  ,-7.480767407454e-02  ,2.626969467910e-01  ,3.007053382823e-01  ,-2.008785183731e-01  ,-1.368740659802e-01  
  9.963462686569e-02  ,-9.919967280166e-01  ,4.428117941757e-01  ,-1.795854163529e-02  ,4.959284730769e-01  ,3.070268746230e-01  ,-1.945307385522e-01  ,-1.427154196621e-01  
  9.963567514450e-02  ,-7.939462418461e-01  ,4.502173292067e-01  ,3.964009857537e-02  ,4.638234092170e-01  ,3.107413208434e-01  ,-1.907911211682e-01  ,-1.476903461539e-01  
  9.963675508529e-02  ,-3.657467080964e-01  ,4.573358728540e-01  ,8.491742651461e-02  ,1.646246506443e-01  ,3.067573255130e-01  ,-1.947494047502e-01  ,-1.524462348356e-01  
  9.963786039382e-02  ,1.801645088678e-01  ,4.640765034113e-01  ,1.102335784858e-01  ,-3.120032161608e-01  ,2.995641510586e-01  ,-2.019158510869e-01  ,-1.572524779408e-01  
  9.963936586410e-02  ,8.063092434575e-01  ,4.723559867534e-01  ,9.601633335931e-02  ,-9.891151393235e-01  ,2.921952947560e-01  ,-2.092469912729e-01  ,-1.640189226247e-01  
  9.964092836410e-02  ,9.883963027690e-01  ,4.798316912998e-01  ,1.362260372506e-02  ,-1.426426897530e+00  ,2.866874538726e-01  ,-2.147147591369e-01  ,-1.709699302450e-01  
  9.964249086410e-02  ,5.914942129256e-01  ,4.861514392735e-01  ,-6.298990359684e-02  ,-1.266368179812e+00  ,2.827301175996e-01  ,-2.186316165639e-01  ,-1.775935907675e-01  
  9.964379034072e-02  ,-2.027606957134e-02  ,4.905158693466e-01  ,-1.139777208268e-01  ,-8.121217616298e-01  ,2.801255805405e-01  ,-2.212024360498e-01  ,-1.827502127888e-01  
  9.964520921737e-02  ,-6.694607684807e-01  ,4.943476022248e-01  ,-1.105642561699e-01  ,-1.565219103850e-01  ,2.777734360251e-01  ,-2.235177825556e-01  ,-1.879980657099e-01  
  9.964644842178e-02  ,-9.770996306315e-01  ,4.968909198129e-01  ,-5.751999054148e-02  ,3.079319401370e-01  ,2.759440279572e-01  ,-2.253151339717e-01  ,-1.922500022054e-01  
  9.964739208251e-02  ,-9.664120782593e-01  ,4.983228013745e-01  ,-4.508088199059e-03  ,4.553172143450e-01  ,2.801485320290e-01  ,-2.210869738019e-01  ,-1.949493259300e-01  
  9.964843254119e-02  ,-7.088670946346e-01  ,4.993939000263e-01  ,4.828323390262e-02  ,3.555671811058e-01  ,2.817625430866e-01  ,-2.194475408836e-01  ,-1.974532885935e-01  
  9.964949703247e-02  ,-2.501343928802e-01  ,4.999375818885e-01  ,9.095184277647e-02  ,2.453675951950e-02  ,2.794981821411e-01  ,-2.216859506202e-01  ,-1.998569427981e-01  
  9.965079669982e-02  ,3.898466028048e-01  ,4.998433946755e-01  ,1.128892541832e-01  ,-5.494799878676e-01  ,2.750151195731e-01  ,-2.261369766190e-01  ,-2.027924699129e-01  
  9.965235919982e-02  ,9.268235354713e-01  ,4.986273165682e-01  ,7.136078213057e-02  ,-1.209971414420e+00  ,2.711222838954e-01  ,-2.299905148327e-01  ,-2.064549736539e-01  
  9.965392169982e-02  ,9.208798109898e-01  ,4.962100015807e-01  ,-1.599908993525e-02  ,-1.464448834747e+00  ,2.684745717541e-01  ,-2.325984872768e-01  ,-2.100549051613e-01  
  9.965513343841e-02  ,5.322406779879e-01  ,4.935119381684e-01  ,-6.927735995877e-02  ,-1.233375130954e+00  ,2.670277770877e-01  ,-2.340143795071e-01  ,-2.127011077107e-01  
  9.965640163452e-02  ,-7.614604309320e-02  ,4.899223980092e-01  ,-1.040420474991e-01  ,-7.258303366506e-01  ,2.658950057037e-01  ,-2.351147961172e-01  ,-2.153084920126e-01  
  9.965773372680e-02  ,-6.785614523197e-01  ,4.853147966381e-01  ,-1.102459967999e-01  ,-1.374330015796e-01  ,2.648497839959e-01  ,-2.361260962002e-01  ,-2.178464040436e-01  
  9.965929622680e-02  ,-9.992161915571e-01  ,4.788278908914e-01  ,-3.635580122651e-02  ,4.117697884273e-01  ,2.662287010184e-01  ,-2.347078488166e-01  ,-2.203928632414e-01  
  9.966015472442e-02  ,-9.241727177226e-01  ,4.747716067399e-01  ,8.778931342940e-03  ,4.766232077670e-01  ,2.772106515296e-01  ,-2.237058881356e-01  ,-2.209347464198e-01  
  9.966121730834e-02  ,-6.009995633646e-01  ,4.692731583265e-01  ,5.744524724319e-02  ,3.053734377284e-01  ,2.825652157333e-01  ,-2.183278307507e-01  ,-2.209430314411e-01  
  9.966231479675e-02  ,-9.295890329361e-02  ,4.630452305643e-01  ,9.163729555989e-02  ,-9.368763274566e-02  ,2.759812389744e-01  ,-2.248874171858e-01  ,-2.210121754622e-01  
  9.966370124847e-02  ,5.677856442467e-01  ,4.543916585201e-01  ,1.115265733997e-01  ,-6.860579432151e-01  ,2.699930793382e-01  ,-2.308431981973e-01  ,-2.218441943894e-01  
  9.966526374847e-02  ,9.835587267896e-01  ,4.436071299163e-01  ,4.860926487166e-02  ,-1.280091258814e+00  ,2.656870449669e-01  ,-2.351112163998e-01  ,-2.234576745212e-01  
  9.966682624847e-02  ,8.231764465713e-01  ,4.317539128811e-01  ,-3.777165032518e-02  ,-1.367808663820e+00  ,2.630719742736e-01  ,-2.376874740910e-01  ,-2.253332789740e-01  
  9.966797828704e-02  ,3.782501209482e-01  ,4.223466170002e-01  ,-8.661730972298e-02  ,-1.060321776246e+00  ,2.618212689971e-01  ,-2.389093451873e-01  ,-2.267303361405e-01  
  9.966923580200e-02  ,-2.417711300650e-01  ,4.114470197306e-01  ,-1.141833041096e-01  ,-5.121749704437e-01  ,2.608907759674e-01  ,-2.398082443860e-01  ,-2.282244407546e-01  
  9.967079830200e-02  ,-8.570872647658e-01  ,3.970114135844e-01  ,-9.082309572628e-02  ,1.877178473663e-01  ,2.599704083258e-01  ,-2.406893304956e-01  ,-2.299670996946e-01  
  9.967198390991e-02  ,-9.985019164985e-01  ,3.854176763561e-01  ,-3.111415041859e-02  ,5.202372211869e-01  ,2.937961699121e-01  ,-2.068392530617e-01  ,-2.285660722969e-01  
  9.967320556671e-02  ,-7.845565037753e-01  ,3.729123298582e-01  ,3.951583412366e-02  ,5.313648252529e-01  ,3.241234792856e-01  ,-1.764927770944e-01  ,-2.243176569896e-01  
  9.967431926757e-02  ,-3.355353225201e-01  ,3.610330040058e-01  ,7.630823922399e-02  ,2.048498106841e-01  ,3.189396458248e-01  ,-1.816614393993e-01  ,-2.195449798864e-01  
  9.967536773712e-02  ,1.837940145461e-01  ,3.494453554199e-01  ,1.052976967777e-01  ,-2.158200547432e-01  ,3.073802160650e-01  ,-1.932042037054e-01  ,-2.164372577703e-01  
  9.967640132934e-02  ,6.475652805784e-01  ,3.376510035880e-01  ,1.009137181294e-01  ,-6.809599530712e-01  ,2.948329186753e-01  ,-2.057325519026e-01  ,-2.147695538234e-01  
  9.967796382934e-02  ,9.967202243129e-01  ,3.191495695139e-01  ,3.454600214340e-02  ,-1.211101642279e+00  ,2.820889532927e-01  ,-2.184437671181e-01  ,-2.143809459519e-01  
  9.967952632934e-02  ,7.620099785383e-01  ,2.998792761726e-01  ,-4.726809806407e-02  ,-1.203334981551e+00  ,2.744291003914e-01  ,-2.260677512798e-01  ,-2.155222232341e-01  
  9.968071918518e-02  ,2.636620536074e-01  ,2.846789814794e-01  ,-9.795157073798e-02  ,-8.421073225989e-01  ,2.705775467303e-01  ,-2.298908102244e-01  ,-2.168694415300e-01  
  9.968202590972e-02  ,-3.802020722119e-01  ,2.675696766086e-01  ,-1.348076614088e-01  ,-2.917665182222e-01  ,2.676339990745e-01  ,-2.328024453081e-01  ,-2.185952460361e-01  
  9.968358840972e-02  ,-9.228489620388e-01  ,2.465220797788e-01  ,-8.687403530373e-02  ,4.158306638805e-01  ,2.680445572301e-01  ,-2.323535203590e-01  ,-2.206217296300e-01  
  9.968451385528e-02  ,-9.975652285578e-01  ,2.337725437844e-01  ,-3.225002585580e-02  ,6.675278000002e-01  ,3.931507290502e-01  ,-1.072411389490e-01  ,-2.137619257065e-01  
  9.968555240661e-02  ,-8.299216422859e-01  ,2.192300298311e-01  ,3.270090221169e-02  ,7.099080580397e-01  ,4.830116440824e-01  ,-1.738870431383e-02  ,-1.988098042299e-01  
  9.968642778427e-02  ,-5.132389007342e-01  ,2.067905102252e-01  ,6.827911645591e-02  ,5.126655511660e-01  ,4.708161733132e-01  ,-2.959400478612e-02  ,-1.854905900419e-01  
  9.968736181289e-02  ,-6.940457557149e-02  ,1.933453148565e-01  ,9.125220099453e-02  ,1.513013353331e-01  ,4.221755988886e-01  ,-7.824128411807e-02  ,-1.737496203778e-01  
  9.968863229782e-02  ,5.389204159839e-01  ,1.747919273849e-01  ,1.057569560757e-01  ,-3.949141724758e-01  ,3.745296537201e-01  ,-1.258835523232e-01  ,-1.647760745305e-01  
  9.968987398178e-02  ,9.295879522679e-01  ,1.563898879490e-01  ,6.249406723691e-02  ,-8.971509238234e-01  ,3.442508033787e-01  ,-1.561476708210e-01  ,-1.619982358439e-01  
  9.969143648178e-02  ,9.179577719130e-01  ,1.328986410497e-01  ,-1.961171858277e-02  ,-1.109088395807e+00  ,3.194820913457e-01  ,-1.808891069060e-01  ,-1.629431855569e-01  
  9.969261179000e-02  ,5.414213368529e-01  ,1.150144905804e-01  ,-7.065029697537e-02  ,-8.681848215113e-01  ,3.070057363939e-01  ,-1.933411076043e-01  ,-1.654501538828e-01  
  9.969385805160e-02  ,-5.428595930766e-02  ,9.587994422298e-02  ,-1.073121114956e-01  ,-3.634657694775e-01  ,2.980687394178e-01  ,-2.022496594933e-01  ,-1.692447619257e-01  
  9.969511747390e-02  ,-6.345045611778e-01  ,7.639414666230e-02  ,-1.186110232925e-01  ,2.023207909199e-01  ,2.913952167963e-01  ,-2.088930915438e-01  ,-1.734943896399e-01  
  9.969629983932e-02  ,-9.584987657725e-01  ,5.799117933689e-02  ,-7.412359141269e-02  ,6.783201840564e-01  ,4.095172728138e-01  ,-9.076078951776e-02  ,-1.685954913991e-01  
  9.969735689193e-02  ,-9.708066095709e-01  ,4.147015048743e-02  ,-1.275176612735e-02  ,8.917513052373e-01  ,6.050529554622e-01  ,1.047520884369e-01  ,-1.489713135205e-01  
  9.969843511611e-02  ,-7.079535795123e-01  ,2.457123798613e-02  ,4.914876229931e-02  ,8.320795781382e-01  ,6.693216884864e-01  ,1.689768214253e-01  ,-1.197283341310e-01  
  9.969944887191e-02  ,-2.734973986209e-01  ,8.656667226555e-03  ,8.725045366754e-02  ,5.280628798602e-01  ,6.229950551784e-01  ,1.226133950371e-01  ,-9.583683143702e-02  
  9.970054140121e-02  ,2.687913000051e-01  ,-8.503900270624e-03  ,1.049589795864e-01  ,5.611496019474e-02  ,5.330454942148e-01  ,3.263738363430e-02  ,-7.786719342649e-02  
  9.970210390121e-02  ,8.711483003253e-01  ,-3.302394546372e-02  ,7.660406659167e-02  ,-6.068879244899e-01  ,4.476810896900e-01  ,-5.273527947364e-02  ,-6.803846219364e-02  
  9.970364561111e-02  ,9.659547309130e-01  ,-5.714001466087e-02  ,-4.471941966690e-03  ,-9.214779779576e-01  ,3.960175009059e-01  ,-1.043852504826e-01  ,-6.954452346667e-02  
  9.970497732192e-02  ,5.969690459907e-01  ,-7.786537205733e-02  ,-6.447699236261e-02  ,-7.122967355005e-01  ,3.662874081516e-01  ,-1.340940662974e-01  ,-7.530606935230e-02  
  9.970631628066e-02  ,-3.331013278550e-02  ,-9.856607794191e-02  ,-1.065071835394e-01  ,-1.875789850532e-01  ,3.467580453769e-01  ,-1.535955676231e-01  ,-8.390729083374e-02  
  9.970787878066e-02  ,-7.302682026334e-01  ,-1.224997585968e-01  ,-1.091564878024e-01  ,5.253590746257e-01  ,3.399077410149e-01  ,-1.604107466379e-01  ,-9.450089464485e-02  
  9.970877923995e-02  ,-9.554954406347e-01  ,-1.361622234189e-01  ,-7.355877726169e-02  ,8.711676313947e-01  ,5.736303544304e-01  ,7.330197134868e-02  ,-8.565399205307e-02  
  9.970980196029e-02  ,-9.770587480282e-01  ,-1.515469788401e-01  ,-1.198329257632e-02  ,1.093333585154e+00  ,8.033813242475e-01  ,3.030047018387e-01  ,-5.805867337212e-02  
  9.971075582534e-02  ,-7.686434778668e-01  ,-1.657552768416e-01  ,3.795500326222e-02  ,1.049423601954e+00  ,8.174789210523e-01  ,3.170450875545e-01  ,-2.751290275023e-02  
  9.971165800125e-02  ,-4.107119164284e-01  ,-1.790568927935e-01  ,6.990727145130e-02  ,8.008796873836e-01  ,7.254287270530e-01  ,2.249446767728e-01  ,-1.744625634256e-03  
  9.971271963149e-02  ,1.101747120183e-01  ,-1.945244867363e-01  ,1.014281573379e-01  ,3.901507935510e-01  ,6.275694738034e-01  ,1.270483159717e-01  ,1.651268445928e-02  
  9.971384763748e-02  ,6.267664684277e-01  ,-2.107216881871e-01  ,1.005175381367e-01  ,-1.129780583042e-01  ,5.441423037548e-01  ,4.360417327863e-02  ,2.386047748239e-02  
  9.971541013748e-02  ,9.941734849518e-01  ,-2.327164906805e-01  ,3.661033803588e-02  ,-6.504777554945e-01  ,4.667513447174e-01  ,-3.378480640491e-02  ,2.111398559174e-02  
  9.971697263748e-02  ,7.792071573447e-01  ,-2.541506587644e-01  ,-4.504870824351e-02  ,-6.598264755394e-01  ,4.181386197241e-01  ,-8.237697874025e-02  ,9.636467017223e-03  
  9.971816816360e-02  ,2.883113893961e-01  ,-2.701399470229e-01  ,-9.590210504788e-02  ,-3.057832026120e-01  ,3.922986855916e-01  ,-1.081942678383e-01  ,-1.885351847442e-03  
  9.971947469741e-02  ,-3.562697659439e-01  ,-2.871773598890e-01  ,-1.341385299049e-01  ,2.410562115572e-01  ,3.717438998662e-01  ,-1.287198309474e-01  ,-1.588945944346e-02  
  9.972053041488e-02  ,-7.801678763095e-01  ,-3.005920295674e-01  ,-1.216095930782e-01  ,7.159701438667e-01  ,4.535711129209e-01  ,-4.688003429056e-02  ,-2.125432154182e-02  
  9.972134485275e-02  ,-9.647035354034e-01  ,-3.107156764088e-01  ,-7.881450472668e-02  ,1.039136024754e+00  ,7.313896404080e-01  ,2.309147308438e-01  ,-8.903627369383e-03  
  9.972192478210e-02  ,-9.996869357623e-01  ,-3.178007290567e-01  ,-3.442167166375e-02  ,1.214688499136e+00  ,9.139448202842e-01  ,4.134314914168e-01  ,1.019543595655e-02  
  9.972267427474e-02  ,-9.203744627955e-01  ,-3.268007591742e-01  ,1.297582081843e-02  ,1.287029595441e+00  ,1.012269442085e+00  ,5.116911582360e-01  ,4.162391466788e-02  
  9.972344779998e-02  ,-7.034363914197e-01  ,-3.358993396156e-01  ,4.836047023326e-02  ,1.185662024041e+00  ,9.706675371805e-01  ,4.700221913568e-01  ,7.291990099092e-02  
  9.972422895461e-02  ,-3.779394722147e-01  ,-3.448863469040e-01  ,7.266309355438e-02  ,9.422191970167e-01  ,8.557897913623e-01  ,3.550866852262e-01  ,9.845333230226e-02  
  9.972579126388e-02  ,3.873289355965e-01  ,-3.622319866667e-01  ,1.075515361450e-01  ,2.990890333323e-01  ,6.715897615449e-01  ,1.708217358213e-01  ,1.222913399116e-01  
  9.972724294692e-02  ,9.033118699411e-01  ,-3.775682854460e-01  ,7.163622179214e-02  ,-3.094363314374e-01  ,5.649873268162e-01  ,6.420288884426e-02  ,1.216445250868e-01  
  9.972880544692e-02  ,9.420757683820e-01  ,-3.931970744345e-01  ,-1.175281151487e-02  ,-5.834571126572e-01  ,4.915834199037e-01  ,-9.191672498250e-03  ,1.080012037950e-01  
  9.973001604110e-02  ,5.812430009446e-01  ,-4.046565518501e-01  ,-6.495547132804e-02  ,-3.712178805232e-01  ,4.523485470333e-01  ,-4.840835887923e-02  ,9.288224297124e-02  
  9.973126707107e-02  ,-8.580750312230e-03  ,-4.158837234806e-01  ,-1.025923722036e-01  ,1.167631348404e-01  ,4.240041613562e-01  ,-7.672661479086e-02  ,7.457985754939e-02  
  9.973244524032e-02  ,-5.652970455709e-01  ,-4.258700175950e-01  ,-1.176700283907e-01  ,6.382019065131e-01  ,4.253118494764e-01  ,-7.539429786893e-02  ,5.834021608739e-02  
  9.973323755294e-02  ,-8.409589821851e-01  ,-4.322584852928e-01  ,-1.012329248896e-01  ,9.695980034628e-01  ,6.657791810974e-01  ,1.650625802617e-01  ,6.108403840629e-02  
  9.973413744003e-02  ,-9.928790138708e-01  ,-4.391893118570e-01  ,-4.367159662110e-02  ,1.301440803930e+00  ,9.985626751297e-01  ,4.977929691394e-01  ,8.436443564500e-02  
  9.973534421951e-02  ,-8.836551739819e-01  ,-4.479318863741e-01  ,2.671357871466e-02  ,1.412786833604e+00  ,1.148753163311e+00  ,6.478587377234e-01  ,1.399565840242e-01  
  9.973625526458e-02  ,-5.856423214031e-01  ,-4.541062021281e-01  ,6.369305127380e-02  ,1.232179949424e+00  ,1.060895996247e+00  ,5.599131887773e-01  ,1.769740048037e-01  
  9.973723316223e-02  ,-1.337254948801e-01  ,-4.603195448009e-01  ,8.986981497670e-02  ,8.651350496841e-01  ,8.949015791334e-01  ,3.938441773261e-01  ,2.049344880963e-01  
  9.973879566223e-02  ,6.061976348351e-01  ,-4.693434413281e-01  ,1.057538774670e-01  ,1.819347344015e-01  ,7.083767238484e-01  ,2.072585033794e-01  ,2.187920029161e-01  
  9.974035816223e-02  ,9.910184115436e-01  ,-4.772366483955e-01  ,4.268473941152e-02  ,-3.845279505441e-01  ,5.929811455330e-01  ,9.184959173037e-02  ,2.087575166319e-01  
  9.974169578582e-02  ,8.586144568496e-01  ,-4.830810955499e-01  ,-2.241113554216e-02  ,-4.421904172977e-01  ,5.264935177481e-01  ,2.537119065533e-02  ,1.908939203886e-01  
  9.974308891326e-02  ,3.262165898356e-01  ,-4.882611458766e-01  ,-8.368570082639e-02  ,-8.887379582251e-02  ,4.807555705837e-01  ,-2.034257210091e-02  ,1.663592368685e-01  
  9.974437904388e-02  ,-3.109495435723e-01  ,-4.922244468455e-01  ,-1.239178300774e-01  ,4.314563961319e-01  ,4.495383221450e-01  ,-5.153118822297e-02  ,1.421111718153e-01  
  9.974535656005e-02  ,-7.225923864777e-01  ,-4.946893323768e-01  ,-1.191977446508e-01  ,8.597310298086e-01  ,5.801236584198e-01  ,7.905896028277e-02  ,1.328993190534e-01  
  9.974633255035e-02  ,-9.630566531206e-01  ,-4.966849690266e-01  ,-7.281426859909e-02  ,1.241489024546e+00  ,9.300562405951e-01  ,4.289469485269e-01  ,1.481126221666e-01  
  9.974693269760e-02  ,-9.995794722047e-01  ,-4.976803799245e-01  ,-2.945959830243e-02  ,1.409391547555e+00  ,1.107833431941e+00  ,6.066712158139e-01  ,1.696857932590e-01  
  9.974763002426e-02  ,-9.288438356238e-01  ,-4.986147539528e-01  ,1.288766155614e-02  ,1.467047615544e+00  ,1.188395676971e+00  ,6.871587254875e-01  ,2.005203229187e-01  
  9.974843730956e-02  ,-7.071744644857e-01  ,-4.993975813150e-01  ,4.979935155284e-02  ,1.357226015483e+00  ,1.132838640891e+00  ,6.315174066083e-01  ,2.338768563071e-01  
  9.974924955398e-02  ,-3.683329938452e-01  ,-4.998610499987e-01  ,7.594409897128e-02  ,1.097447310945e+00  ,9.950632270656e-01  ,4.936706385516e-01  ,2.595347024466e-01  
  9.975081205398e-02  ,3.969421254709e-01  ,-4.998373005825e-01  ,1.122074200451e-01  ,4.410583913841e-01  ,7.784344420362e-01  ,2.769634184138e-01  ,2.777640250605e-01  
